SCHL,gmajor,_FREQ_,radj_wagp,pct,pct_gmajor,source,target
Bachelors,Physical sciences,1810,79000,0.175079052,0.0799236306,Major: Multidisciplinary or general science,Occ: Management
Bachelors,Physical sciences,925,42000,0.0940571447,0.0429371098,Major: Multidisciplinary or general science,Occ: Office and administrative support
Bachelors,Physical sciences,124,42000,0.0133423101,0.0060907679,Major: Multidisciplinary or general science,Occ: Personal care and service
Bachelors,Physical sciences,246,52000,0.0209615522,0.0095689538,Major: Multidisciplinary or general science,Occ: Production
Bachelors,Physical sciences,279,70000,0.0277463241,0.0126662038,Major: Multidisciplinary or general science,Occ: Protective service
Bachelors,Physical sciences,1176,65000,0.1166600006,0.0532553192,Major: Multidisciplinary or general science,Occ: Sales and related
Bachelors,Physical sciences,233,51000,0.0242879175,0.0110874404,Major: Multidisciplinary or general science,Occ: Transportation and material moving
Bachelors,Arts,63,60000,0.0110843916,0.0014046284,Major: Music,Occ: Architecture and engineering
Bachelors,Arts,584,51000,0.1090508528,0.0138190644,Major: Music,"Occ: Arts, design, entertainment, sports, and media"
Bachelors,Arts,464,51000,0.0842588531,0.0106773903,Major: Music,Occ: Business and financial operations
Bachelors,Arts,179,41000,0.0315306913,0.0039956098,Major: Music,Occ: Community and social service
Bachelors,Arts,337,76000,0.0597760603,0.0075748993,Major: Music,Occ: Computer and mathematical
Bachelors,Arts,711,44000,0.1301911873,0.0164979948,Major: Music,"Occ: Education, training, and library"
Bachelors,Arts,125,31000,0.031426502,0.0039824068,Major: Music,Occ: Food preparation and serving related
Bachelors,Arts,139,51000,0.0243786036,0.003089288,Major: Music,Occ: Healthcare practitioners and technical
Bachelors,Arts,80,38000,0.0157695468,0.0019983373,Major: Music,"Occ: Installation, maintenance and repair"
Bachelors,Arts,864,63000,0.1662322647,0.0210651666,Major: Music,Occ: Management
Bachelors,Arts,706,39000,0.1315674936,0.0166724022,Major: Music,Occ: Office and administrative support
Bachelors,Arts,91,29000,0.0162417594,0.0020581767,Major: Music,Occ: Personal care and service
Bachelors,Arts,97,36000,0.0173458293,0.0021980858,Major: Music,Occ: Production
Bachelors,Arts,82,53000,0.0133530285,0.001692113,Major: Music,Occ: Protective service
Bachelors,Arts,545,49000,0.1023222439,0.0129664065,Major: Music,Occ: Sales and related
Bachelors,Arts,100,46000,0.0210983227,0.0026736066,Major: Music,Occ: Transportation and material moving
Bachelors,Agriculture and natural resources,168,65000,0.0538663983,0.0081926596,Major: Natural resources management,Occ: Architecture and engineering
Bachelors,Agriculture and natural resources,63,38000,0.0236208501,0.0035925473,Major: Natural resources management,Occ: Building and grounds cleaning and maintenance
Bachelors,Agriculture and natural resources,209,59000,0.0630613346,0.0095911378,Major: Natural resources management,Occ: Business and financial operations
Bachelors,Agriculture and natural resources,72,66000,0.0240697367,0.0036608195,Major: Natural resources management,Occ: Computer and mathematical
Bachelors,Agriculture and natural resources,87,55000,0.0261874681,0.0039829099,Major: Natural resources management,Occ: Construction and extraction
Bachelors,Agriculture and natural resources,121,44000,0.0387237139,0.0058895753,Major: Natural resources management,"Occ: Education, training, and library"
Bachelors,Agriculture and natural resources,60,40000,0.0180966482,0.0027523592,Major: Natural resources management,"Occ: Farming, fisheries, and forestry"
Bachelors,Agriculture and natural resources,103,53000,0.032185897,0.0048952243,Major: Natural resources management,Occ: Healthcare practitioners and technical
Bachelors,Agriculture and natural resources,467,52000,0.1461777664,0.0222324998,Major: Natural resources management,"Occ: Life, physical, and social sciences"
Bachelors,Agriculture and natural resources,630,67000,0.1990595101,0.0302754011,Major: Natural resources management,Occ: Management
Bachelors,Agriculture and natural resources,231,46000,0.0766618761,0.0116596743,Major: Natural resources management,Occ: Office and administrative support
Bachelors,Agriculture and natural resources,64,35000,0.0217167018,0.0033029412,Major: Natural resources management,Occ: Personal care and service
Bachelors,Agriculture and natural resources,104,50000,0.0314293058,0.0047801526,Major: Natural resources management,Occ: Production
Bachelors,Agriculture and natural resources,244,60000,0.080433972,0.0122333807,Major: Natural resources management,Occ: Protective service
Bachelors,Agriculture and natural resources,237,54000,0.0835508382,0.0127074318,Major: Natural resources management,Occ: Sales and related
Bachelors,Agriculture and natural resources,70,50000,0.0243448608,0.0037026637,Major: Natural resources management,Occ: Transportation and material moving
Bachelors,Physical sciences,100,82000,0.1313422094,0.0033257415,"Major: Nuclear, industrial radiology, and biological technologies",Occ: Architecture and engineering
Bachelors,Physical sciences,250,61000,0.3305422537,0.0083697243,"Major: Nuclear, industrial radiology, and biological technologies",Occ: Healthcare practitioners and technical
Bachelors,Physical sciences,118,90000,0.1872283887,0.0047408462,"Major: Nuclear, industrial radiology, and biological technologies",Occ: Management
Bachelors,Health,556,66000,0.0119109459,0.0073692462,Major: Nursing,Occ: Business and financial operations
Bachelors,Health,513,61000,0.0108979658,0.0067425202,Major: Nursing,Occ: Community and social service
Bachelors,Health,731,52000,0.0152837777,0.0094560014,Major: Nursing,"Occ: Education, training, and library"
Bachelors,Health,38563,66000,0.8176797669,0.5058946251,Major: Nursing,Occ: Healthcare practitioners and technical
Bachelors,Health,968,36000,0.0239885452,0.0148416,Major: Nursing,Occ: Healthcare support
Bachelors,Health,2600,80000,0.0528531167,0.0326999747,Major: Nursing,Occ: Management
Bachelors,Health,916,43000,0.0212513354,0.0131481013,Major: Nursing,Occ: Office and administrative support
Bachelors,Health,622,72000,0.0131966138,0.0081646829,Major: Nursing,Occ: Sales and related
Bachelors,Health,108,54000,0.0721562842,0.0014391665,Major: Nutrition sciences,Occ: Business and financial operations
Bachelors,Health,59,45000,0.037922257,0.0007563643,Major: Nutrition sciences,"Occ: Education, training, and library"
Bachelors,Health,65,31000,0.0456856782,0.0009112068,Major: Nutrition sciences,Occ: Food preparation and serving related
Bachelors,Health,545,53000,0.3436039446,0.0068532253,Major: Nutrition sciences,Occ: Healthcare practitioners and technical
Bachelors,Health,221,67000,0.1370933122,0.0027343439,Major: Nutrition sciences,Occ: Management
Bachelors,Health,153,37000,0.098796186,0.0019705028,Major: Nutrition sciences,Occ: Office and administrative support
Bachelors,Health,136,66000,0.0958335097,0.0019114118,Major: Nutrition sciences,Occ: Sales and related
Bachelors,Physical sciences,61,88000,0.1860206866,0.0020546704,Major: Oceanography,Occ: Management
Bachelors,Business,80,72000,0.0332256649,0.0002501974,Major: Operations logistics and e-commerce,Occ: Architecture and engineering
Bachelors,Business,415,69000,0.1700660639,0.0012806392,Major: Operations logistics and e-commerce,Occ: Business and financial operations
Bachelors,Business,171,74000,0.0718993267,0.0005414196,Major: Operations logistics and e-commerce,Occ: Computer and mathematical
Bachelors,Business,751,85000,0.3060920308,0.0023049482,Major: Operations logistics and e-commerce,Occ: Management
Bachelors,Business,338,53000,0.1442572656,0.0010862927,Major: Operations logistics and e-commerce,Occ: Office and administrative support
Bachelors,Business,66,67000,0.0249548306,0.000187916,Major: Operations logistics and e-commerce,Occ: Production
Bachelors,Business,273,62000,0.1214768895,0.0009147508,Major: Operations logistics and e-commerce,Occ: Sales and related
Bachelors,Business,74,59000,0.0273862661,0.0002062253,Major: Operations logistics and e-commerce,Occ: Transportation and material moving
Bachelors,Humanities and liberal arts,51,55000,0.0505204305,0.0007038408,Major: Other foreign languages,"Occ: Arts, design, entertainment, sports, and media"
Bachelors,Humanities and liberal arts,109,63000,0.0902374968,0.0012571713,Major: Other foreign languages,Occ: Business and financial operations
Bachelors,Humanities and liberal arts,55,42000,0.0410946765,0.000572523,Major: Other foreign languages,Occ: Community and social service
Bachelors,Humanities and liberal arts,90,76000,0.0816093065,0.001136965,Major: Other foreign languages,Occ: Computer and mathematical
Bachelors,Humanities and liberal arts,101,44000,0.0783384893,0.0010913966,Major: Other foreign languages,"Occ: Education, training, and library"
Bachelors,Humanities and liberal arts,205,81000,0.1727490977,0.0024067069,Major: Other foreign languages,Occ: Management
Bachelors,Humanities and liberal arts,176,42000,0.155283256,0.0021633761,Major: Other foreign languages,Occ: Office and administrative support
Bachelors,Humanities and liberal arts,140,46000,0.1091212297,0.0015202558,Major: Other foreign languages,Occ: Sales and related
Bachelors,Architecture and engineering,273,139000,0.4657541098,0.0024761923,Major: Petroleum engineering,Occ: Architecture and engineering
Bachelors,Architecture and engineering,157,177000,0.2588115642,0.0013759776,Major: Petroleum engineering,Occ: Management
Bachelors,Health,69,80000,0.0194156861,0.0009272458,Major: Pharmacy and pharmaceutical sciences and administration,Occ: Business and financial operations
Bachelors,Health,2847,117000,0.7114034645,0.0339748924,Major: Pharmacy and pharmaceutical sciences and administration,Occ: Healthcare practitioners and technical
Bachelors,Health,105,76000,0.0319832332,0.0015274411,Major: Pharmacy and pharmaceutical sciences and administration,Occ: Healthcare support
Bachelors,Health,232,117000,0.0562673602,0.0026871917,Major: Pharmacy and pharmaceutical sciences and administration,Occ: Management
Bachelors,Health,80,51000,0.0254002323,0.0012130531,Major: Pharmacy and pharmaceutical sciences and administration,Occ: Office and administrative support
Bachelors,Health,262,127000,0.0728397556,0.0034786489,Major: Pharmacy and pharmaceutical sciences and administration,Occ: Sales and related
Bachelors,Humanities and liberal arts,55,66000,0.011394633,0.0006423347,Major: Philosophy and religious studies,Occ: Architecture and engineering
Bachelors,Humanities and liberal arts,210,55000,0.0496183206,0.0027970686,Major: Philosophy and religious studies,"Occ: Arts, design, entertainment, sports, and media"
Bachelors,Humanities and liberal arts,460,60000,0.1039533782,0.0058600276,Major: Philosophy and religious studies,Occ: Business and financial operations
Bachelors,Humanities and liberal arts,461,39000,0.0909639346,0.0051277907,Major: Philosophy and religious studies,Occ: Community and social service
Bachelors,Humanities and liberal arts,341,68000,0.0692299116,0.0039026071,Major: Philosophy and religious studies,Occ: Computer and mathematical
Bachelors,Humanities and liberal arts,61,41000,0.0120058775,0.0006767916,Major: Philosophy and religious studies,Occ: Construction and extraction
Bachelors,Humanities and liberal arts,323,36000,0.0641926197,0.0036186465,Major: Philosophy and religious studies,"Occ: Education, training, and library"
Bachelors,Humanities and liberal arts,113,31000,0.0249574916,0.001406896,Major: Philosophy and religious studies,Occ: Food preparation and serving related
Bachelors,Humanities and liberal arts,135,50000,0.0304347999,0.0017156611,Major: Philosophy and religious studies,Occ: Healthcare practitioners and technical
Bachelors,Humanities and liberal arts,66,76000,0.012862018,0.0007250537,Major: Philosophy and religious studies,Occ: Legal
Bachelors,Humanities and liberal arts,909,67000,0.1879487271,0.0105949874,Major: Philosophy and religious studies,Occ: Management
Bachelors,Humanities and liberal arts,486,39000,0.1056178746,0.0059538581,Major: Philosophy and religious studies,Occ: Office and administrative support
Bachelors,Humanities and liberal arts,59,30000,0.014084507,0.0007939675,Major: Philosophy and religious studies,Occ: Personal care and service
Bachelors,Humanities and liberal arts,94,36000,0.0188350914,0.0010617659,Major: Philosophy and religious studies,Occ: Production
Bachelors,Humanities and liberal arts,131,54000,0.0312650571,0.0017624641,Major: Philosophy and religious studies,Occ: Protective service
Bachelors,Humanities and liberal arts,548,57000,0.1132733637,0.0063854109,Major: Philosophy and religious studies,Occ: Sales and related
Bachelors,Humanities and liberal arts,81,39000,0.0207066544,0.0011672691,Major: Philosophy and religious studies,Occ: Transportation and material moving
Bachelors,Education,159,49000,0.0291001618,0.0020104606,Major: Physical and health education teaching,"Occ: Arts, design, entertainment, sports, and media"
Bachelors,Education,67,33000,0.0108585978,0.0007501946,Major: Physical and health education teaching,Occ: Building and grounds cleaning and maintenance
Bachelors,Education,281,58000,0.0477074036,0.0032959905,Major: Physical and health education teaching,Occ: Business and financial operations
Bachelors,Education,173,44000,0.0260325318,0.0017985254,Major: Physical and health education teaching,Occ: Community and social service
Bachelors,Education,87,76000,0.0146829777,0.0010144118,Major: Physical and health education teaching,Occ: Computer and mathematical
Bachelors,Education,88,47000,0.0155260681,0.0010726589,Major: Physical and health education teaching,Occ: Construction and extraction
Bachelors,Education,2155,47000,0.336785828,0.0232677278,Major: Physical and health education teaching,"Occ: Education, training, and library"
Bachelors,Education,54,21000,0.0104658328,0.0007230594,Major: Physical and health education teaching,Occ: Food preparation and serving related
Bachelors,Education,283,59000,0.0477158684,0.0032965753,Major: Physical and health education teaching,Occ: Healthcare practitioners and technical
Bachelors,Education,71,34000,0.0103287037,0.0007135854,Major: Physical and health education teaching,Occ: Healthcare support
Bachelors,Education,71,52000,0.0123551679,0.000853589,Major: Physical and health education teaching,"Occ: Installation, maintenance and repair"
Bachelors,Education,653,61000,0.1134362874,0.0078370419,Major: Physical and health education teaching,Occ: Management
Bachelors,Education,516,42000,0.0887174868,0.0061292791,Major: Physical and health education teaching,Occ: Office and administrative support
Bachelors,Education,191,40000,0.0341688619,0.002360645,Major: Physical and health education teaching,Occ: Personal care and service
Bachelors,Education,136,46000,0.0218357023,0.0015085765,Major: Physical and health education teaching,Occ: Production
Bachelors,Education,257,65000,0.0441928341,0.0030531773,Major: Physical and health education teaching,Occ: Protective service
Bachelors,Education,511,56000,0.0931344001,0.0064344331,Major: Physical and health education teaching,Occ: Sales and related
Bachelors,Education,144,45000,0.0253519648,0.0017515066,Major: Physical and health education teaching,Occ: Transportation and material moving
Bachelors,"Industrial arts, consumer services, and recreation",403,46000,0.0351525811,0.0139494247,"Major: Physical fitness, parks, recreation, and leisure","Occ: Arts, design, entertainment, sports, and media"
Bachelors,"Industrial arts, consumer services, and recreation",821,53000,0.068844827,0.0273193519,"Major: Physical fitness, parks, recreation, and leisure",Occ: Business and financial operations
Bachelors,"Industrial arts, consumer services, and recreation",316,41000,0.0263019925,0.0104372895,"Major: Physical fitness, parks, recreation, and leisure",Occ: Community and social service
Bachelors,"Industrial arts, consumer services, and recreation",237,56000,0.0201677869,0.0080030831,"Major: Physical fitness, parks, recreation, and leisure",Occ: Computer and mathematical
Bachelors,"Industrial arts, consumer services, and recreation",173,51000,0.0136098447,0.0054007273,"Major: Physical fitness, parks, recreation, and leisure",Occ: Construction and extraction
Bachelors,"Industrial arts, consumer services, and recreation",1380,47000,0.1098579006,0.0435943669,"Major: Physical fitness, parks, recreation, and leisure","Occ: Education, training, and library"
Bachelors,"Industrial arts, consumer services, and recreation",162,26000,0.0167547523,0.0066487054,"Major: Physical fitness, parks, recreation, and leisure",Occ: Food preparation and serving related
Bachelors,"Industrial arts, consumer services, and recreation",915,51000,0.0794526057,0.0315287842,"Major: Physical fitness, parks, recreation, and leisure",Occ: Healthcare practitioners and technical
Bachelors,"Industrial arts, consumer services, and recreation",275,37000,0.0268845306,0.0106684552,"Major: Physical fitness, parks, recreation, and leisure",Occ: Healthcare support
Bachelors,"Industrial arts, consumer services, and recreation",1954,60000,0.1619918652,0.06428243,"Major: Physical fitness, parks, recreation, and leisure",Occ: Management
Bachelors,"Industrial arts, consumer services, and recreation",1134,40000,0.098001256,0.0388893533,"Major: Physical fitness, parks, recreation, and leisure",Occ: Office and administrative support
Bachelors,"Industrial arts, consumer services, and recreation",846,38000,0.0757443121,0.0300572404,"Major: Physical fitness, parks, recreation, and leisure",Occ: Personal care and service
Bachelors,"Industrial arts, consumer services, and recreation",220,46000,0.0180866098,0.0071772199,"Major: Physical fitness, parks, recreation, and leisure",Occ: Production
Bachelors,"Industrial arts, consumer services, and recreation",526,55000,0.0428189416,0.0169916286,"Major: Physical fitness, parks, recreation, and leisure",Occ: Protective service
Bachelors,"Industrial arts, consumer services, and recreation",1670,54000,0.1407467819,0.0558518488,"Major: Physical fitness, parks, recreation, and leisure",Occ: Sales and related
Bachelors,"Industrial arts, consumer services, and recreation",253,41000,0.0236159335,0.009371394,"Major: Physical fitness, parks, recreation, and leisure",Occ: Transportation and material moving
Bachelors,Physical sciences,373,88000,0.1271529462,0.0132437404,Major: Physics,Occ: Architecture and engineering
Bachelors,Physical sciences,51,83000,0.016096417,0.0016765382,Major: Physics,"Occ: Arts, design, entertainment, sports, and media"
Bachelors,Physical sciences,152,80000,0.0530502105,0.0055254969,Major: Physics,Occ: Business and financial operations
Bachelors,Physical sciences,627,100000,0.211931671,0.022073952,Major: Physics,Occ: Computer and mathematical
Bachelors,Physical sciences,224,37000,0.0771881067,0.0080396033,Major: Physics,"Occ: Education, training, and library"
Bachelors,Physical sciences,63,51000,0.0255207615,0.0026581401,Major: Physics,Occ: Healthcare practitioners and technical
Bachelors,Physical sciences,149,62000,0.0511390974,0.0053264431,Major: Physics,"Occ: Life, physical, and social sciences"
Bachelors,Physical sciences,560,110000,0.2034494245,0.0211904753,Major: Physics,Occ: Management
Bachelors,Physical sciences,128,41000,0.0471856505,0.0049146679,Major: Physics,Occ: Office and administrative support
Bachelors,Physical sciences,82,63000,0.0261600423,0.002724725,Major: Physics,Occ: Production
Bachelors,Physical sciences,199,76000,0.0695537484,0.0072444392,Major: Physics,Occ: Sales and related
Bachelors,Physical sciences,57,69000,0.0240773328,0.0025077983,Major: Physics,Occ: Transportation and material moving
Bachelors,Agriculture and natural resources,65,55000,0.0328161615,0.0041480845,Major: Plant science and agronomy,Occ: Architecture and engineering
Bachelors,Agriculture and natural resources,305,45000,0.1304631896,0.016491031,Major: Plant science and agronomy,Occ: Building and grounds cleaning and maintenance
Bachelors,Agriculture and natural resources,128,68000,0.0494115392,0.0062458018,Major: Plant science and agronomy,Occ: Business and financial operations
Bachelors,Agriculture and natural resources,57,48000,0.0242179265,0.0030612357,Major: Plant science and agronomy,Occ: Construction and extraction
Bachelors,Agriculture and natural resources,93,43000,0.0365446768,0.0046193827,Major: Plant science and agronomy,"Occ: Education, training, and library"
Bachelors,Agriculture and natural resources,97,42000,0.0325112596,0.0041095438,Major: Plant science and agronomy,"Occ: Farming, fisheries, and forestry"
Bachelors,Agriculture and natural resources,254,55000,0.0923896473,0.0116783941,Major: Plant science and agronomy,"Occ: Life, physical, and social sciences"
Bachelors,Agriculture and natural resources,594,65000,0.2096462266,0.0265000606,Major: Plant science and agronomy,Occ: Management
Bachelors,Agriculture and natural resources,153,42000,0.0573869032,0.0072539174,Major: Plant science and agronomy,Occ: Office and administrative support
Bachelors,Agriculture and natural resources,84,51000,0.034784957,0.0043969476,Major: Plant science and agronomy,Occ: Production
Bachelors,Agriculture and natural resources,50,74000,0.0214128285,0.0027066609,Major: Plant science and agronomy,Occ: Protective service
Bachelors,Agriculture and natural resources,383,55000,0.1402374751,0.0177265369,Major: Plant science and agronomy,Occ: Sales and related
Bachelors,Agriculture and natural resources,50,49000,0.0189692572,0.0023977845,Major: Plant science and agronomy,Occ: Transportation and material moving
Bachelors,Social sciences,835,71000,0.0383670901,0.0107783482,Major: Political science and government,"Occ: Arts, design, entertainment, sports, and media"
Bachelors,Social sciences,2730,66000,0.129677468,0.0364298906,Major: Political science and government,Occ: Business and financial operations
Bachelors,Social sciences,562,43000,0.0279507096,0.0078521065,Major: Political science and government,Occ: Community and social service
Bachelors,Social sciences,971,77000,0.0434250697,0.0121992707,Major: Political science and government,Occ: Computer and mathematical
Bachelors,Social sciences,889,47000,0.0408790206,0.011484017,Major: Political science and government,"Occ: Education, training, and library"
Bachelors,Social sciences,219,30000,0.0136580956,0.0038369266,Major: Political science and government,Occ: Food preparation and serving related
Bachelors,Social sciences,337,61000,0.0168710093,0.0047395206,Major: Political science and government,Occ: Healthcare practitioners and technical
Bachelors,Social sciences,739,54000,0.0350571377,0.0098484934,Major: Political science and government,Occ: Legal
Bachelors,Social sciences,5157,83000,0.2422561735,0.0680562787,Major: Political science and government,Occ: Management
Bachelors,Social sciences,2500,44000,0.1196527873,0.0336136881,Major: Political science and government,Occ: Office and administrative support
Bachelors,Social sciences,198,33000,0.0113779062,0.00319636,Major: Political science and government,Occ: Personal care and service
Bachelors,Social sciences,270,47000,0.0139549722,0.0039203273,Major: Political science and government,Occ: Production
Bachelors,Social sciences,997,73000,0.0492021995,0.013822222,Major: Political science and government,Occ: Protective service
Bachelors,Social sciences,3213,76000,0.1556466371,0.0437253291,Major: Political science and government,Occ: Sales and related
Bachelors,Social sciences,393,51000,0.0195632812,0.0054958522,Major: Political science and government,Occ: Transportation and material moving
Bachelors,Law and public policy,189,59000,0.0827210806,0.0055104109,Major: Pre-law and legal studies,Occ: Business and financial operations
Bachelors,Law and public policy,73,41000,0.0348273262,0.0023199996,Major: Pre-law and legal studies,Occ: Community and social service
Bachelors,Law and public policy,50,72000,0.0279129564,0.0018594034,Major: Pre-law and legal studies,Occ: Computer and mathematical
Bachelors,Law and public policy,56,45000,0.024233259,0.0016142828,Major: Pre-law and legal studies,"Occ: Education, training, and library"
Bachelors,Law and public policy,588,51000,0.2701054462,0.0179928984,Major: Pre-law and legal studies,Occ: Legal
Bachelors,Law and public policy,273,68000,0.1279941323,0.0085262458,Major: Pre-law and legal studies,Occ: Management
Bachelors,Law and public policy,393,43000,0.160963067,0.0107224499,Major: Pre-law and legal studies,Occ: Office and administrative support
Bachelors,Law and public policy,134,68000,0.065146714,0.0043397059,Major: Pre-law and legal studies,Occ: Protective service
Bachelors,Law and public policy,194,52000,0.0901587668,0.0060058675,Major: Pre-law and legal studies,Occ: Sales and related
Bachelors,Psychology and social work,776,55000,0.0202035862,0.0158522044,Major: Psychology,"Occ: Arts, design, entertainment, sports, and media"
Bachelors,Psychology and social work,4169,57000,0.1043807915,0.0818996004,Major: Psychology,Occ: Business and financial operations
Bachelors,Psychology and social work,4764,39000,0.1207260093,0.0947244391,Major: Psychology,Occ: Community and social service
Bachelors,Psychology and social work,1470,72000,0.0367765647,0.0288557493,Major: Psychology,Occ: Computer and mathematical
Bachelors,Psychology and social work,3168,41000,0.0797704809,0.0625897774,Major: Psychology,"Occ: Education, training, and library"
Bachelors,Psychology and social work,585,28000,0.0171414447,0.0134495768,Major: Psychology,Occ: Food preparation and serving related
Bachelors,Psychology and social work,2425,53000,0.0603077014,0.0473188273,Major: Psychology,Occ: Healthcare practitioners and technical
Bachelors,Psychology and social work,497,32000,0.0135047571,0.010596147,Major: Psychology,Occ: Healthcare support
Bachelors,Psychology and social work,509,49000,0.0124068759,0.0097347239,Major: Psychology,Occ: Legal
Bachelors,Psychology and social work,447,46000,0.011947847,0.0093745591,Major: Psychology,"Occ: Life, physical, and social sciences"
Bachelors,Psychology and social work,6783,64000,0.1654816799,0.1298407807,Major: Psychology,Occ: Management
Bachelors,Psychology and social work,5779,40000,0.1446946616,0.113530802,Major: Psychology,Occ: Office and administrative support
Bachelors,Psychology and social work,849,30000,0.023086372,0.0181141053,Major: Psychology,Occ: Personal care and service
Bachelors,Psychology and social work,487,42000,0.0119429364,0.0093707061,Major: Psychology,Occ: Production
Bachelors,Psychology and social work,1223,64000,0.031453887,0.0246794524,Major: Psychology,Occ: Protective service
Bachelors,Psychology and social work,4127,56000,0.1073313911,0.0842147096,Major: Psychology,Occ: Sales and related
Bachelors,Psychology and social work,498,44000,0.0135438085,0.0106267876,Major: Psychology,Occ: Transportation and material moving
Bachelors,Law and public policy,215,61000,0.1297036853,0.005866975,Major: Public administration,Occ: Business and financial operations
Bachelors,Law and public policy,58,43000,0.0362580481,0.0016400849,Major: Public administration,Occ: Community and social service
Bachelors,Law and public policy,52,80000,0.0350990042,0.0015876571,Major: Public administration,Occ: Computer and mathematical
Bachelors,Law and public policy,368,75000,0.2205035469,0.0099741868,Major: Public administration,Occ: Management
Bachelors,Law and public policy,270,44000,0.1690929723,0.0076486974,Major: Public administration,Occ: Office and administrative support
Bachelors,Law and public policy,194,78000,0.1301102609,0.0058853659,Major: Public administration,Occ: Protective service
Bachelors,Law and public policy,168,61000,0.1018380858,0.0046065114,Major: Public administration,Occ: Sales and related
Bachelors,Law and public policy,63,71000,0.1189662885,0.001606048,Major: Public policy,Occ: Business and financial operations
Bachelors,Law and public policy,127,87000,0.2537513725,0.0034256502,Major: Public policy,Occ: Management
Bachelors,Law and public policy,80,45000,0.1721768127,0.0023243915,Major: Public policy,Occ: Office and administrative support
Bachelors,Law and public policy,74,81000,0.130352568,0.0017597631,Major: Public policy,Occ: Sales and related
Bachelors,Education,717,45000,0.5439891624,0.007420774,Major: Science and computer teacher education,"Occ: Education, training, and library"
Bachelors,Education,109,65000,0.0873781413,0.0011919602,Major: Science and computer teacher education,Occ: Management
Bachelors,Education,83,41000,0.0620589723,0.0008465713,Major: Science and computer teacher education,Occ: Office and administrative support
Bachelors,Education,56,68000,0.047706013,0.0006507768,Major: Science and computer teacher education,Occ: Sales and related
Bachelors,Education,162,56000,0.0435575795,0.0018235553,Major: Secondary teacher education,Occ: Business and financial operations
Bachelors,Education,74,39000,0.0200508465,0.0008394366,Major: Secondary teacher education,Occ: Community and social service
Bachelors,Education,70,69000,0.0177934849,0.0007449313,Major: Secondary teacher education,Occ: Computer and mathematical
Bachelors,Education,2106,45000,0.5419707213,0.0226898183,Major: Secondary teacher education,"Occ: Education, training, and library"
Bachelors,Education,80,60000,0.0226602224,0.0009486792,Major: Secondary teacher education,Occ: Healthcare practitioners and technical
Bachelors,Education,340,66000,0.0872017657,0.0036507364,Major: Secondary teacher education,Occ: Management
Bachelors,Education,291,38000,0.0740179918,0.0030987925,Major: Secondary teacher education,Occ: Office and administrative support
Bachelors,Education,80,46000,0.0200173213,0.0008380331,Major: Secondary teacher education,Occ: Production
Bachelors,Education,65,57000,0.0170000559,0.0007117141,Major: Secondary teacher education,Occ: Protective service
Bachelors,Education,237,55000,0.065267922,0.0027324673,Major: Secondary teacher education,Occ: Sales and related
Bachelors,Education,129,57000,0.0542952155,0.0014589846,Major: Social science or history teacher education,Occ: Business and financial operations
Bachelors,Education,96,37000,0.0402360889,0.0010811972,Major: Social science or history teacher education,Occ: Community and social service
Bachelors,Education,51,73000,0.0215370151,0.0005787282,Major: Social science or history teacher education,Occ: Computer and mathematical
Bachelors,Education,1155,44000,0.4495177241,0.0120791384,Major: Social science or history teacher education,"Occ: Education, training, and library"
Bachelors,Education,275,62000,0.1080811686,0.0029042846,Major: Social science or history teacher education,Occ: Management
Bachelors,Education,205,37000,0.0813949439,0.0021871903,Major: Social science or history teacher education,Occ: Office and administrative support
Bachelors,Education,63,71000,0.0255240616,0.0006858654,Major: Social science or history teacher education,Occ: Protective service
Bachelors,Education,168,44000,0.0711574622,0.0019120955,Major: Social science or history teacher education,Occ: Sales and related
Bachelors,Psychology and social work,394,50000,0.0476157436,0.0074287886,Major: Social work,Occ: Business and financial operations
Bachelors,Psychology and social work,3673,41000,0.4632247791,0.0722701922,Major: Social work,Occ: Community and social service
Bachelors,Psychology and social work,423,40000,0.0542061416,0.008456992,Major: Social work,"Occ: Education, training, and library"
Bachelors,Psychology and social work,290,44000,0.0334106368,0.0052125734,Major: Social work,Occ: Healthcare practitioners and technical
Bachelors,Psychology and social work,85,31000,0.011699015,0.0018252263,Major: Social work,Occ: Healthcare support
Bachelors,Psychology and social work,951,54000,0.1093119361,0.0170543438,Major: Social work,Occ: Management
Bachelors,Psychology and social work,961,39000,0.1208180843,0.0188494799,Major: Social work,Occ: Office and administrative support
Bachelors,Psychology and social work,190,30000,0.0247539773,0.0038620013,Major: Social work,Occ: Personal care and service
Bachelors,Psychology and social work,187,52000,0.0218833203,0.0034141346,Major: Social work,Occ: Protective service
Bachelors,Psychology and social work,336,51000,0.0443064323,0.0069124851,Major: Social work,Occ: Sales and related
Bachelors,Social sciences,331,55000,0.0209555563,0.0044031795,Major: Sociology,"Occ: Arts, design, entertainment, sports, and media"
Bachelors,Social sciences,1741,57000,0.1072540834,0.022536218,Major: Sociology,Occ: Business and financial operations
Bachelors,Social sciences,2170,42000,0.1347108207,0.028305425,Major: Sociology,Occ: Community and social service
Bachelors,Social sciences,504,70000,0.0322073269,0.0067674005,Major: Sociology,Occ: Computer and mathematical
Bachelors,Social sciences,1058,42000,0.0649199852,0.0136409812,Major: Sociology,"Occ: Education, training, and library"
Bachelors,Social sciences,191,30000,0.013748807,0.002888898,Major: Sociology,Occ: Food preparation and serving related
